trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
999,16,gain,0,139,234,0.6,1.0101,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.747,2026-07-04T21:31:38+00:00
2294,38,neutral,0,183,609,0.38,1.2646,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.572,2026-07-04T21:31:38+00:00
2196,36,gain,0,98,227,0.47,1.0887,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.565,2026-07-04T21:31:39+00:00
316,5,neutral,0,162,381,0.46,1.0819,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.671,2026-07-04T21:31:40+00:00
2018,33,gain,0,142,446,0.53,1.6646,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.623,2026-07-04T21:31:40+00:00
837,13,mixed,72,72,88,0.64,0.7822,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.586,2026-07-04T21:31:41+00:00
932,15,gain,0,82,113,0.74,1.0198,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.677,2026-07-04T21:31:42+00:00
722,12,neutral,0,164,541,0.38,1.2535,0,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,1.415,2026-07-04T21:31:43+00:00
970,16,neutral,0,139,234,0.6,1.0101,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.986,2026-07-04T21:31:44+00:00
2456,28,dominant,0,132,184,1.0,1.3939,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.61,2026-07-04T21:31:45+00:00
420,7,neutral,0,63,98,0.64,0.9956,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.534,2026-07-04T21:31:46+00:00
2173,36,neutral,0,98,227,0.47,1.0887,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.515,2026-07-04T21:31:46+00:00
1301,21,mixed,106,106,206,0.73,1.4187,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.813,2026-07-04T21:31:47+00:00
858,14,neutral,0,81,201,0.68,1.6874,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.787,2026-07-04T21:31:48+00:00
1507,25,neutral,0,124,207,0.76,1.2687,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.755,2026-07-04T21:31:49+00:00
1123,18,mixed,41,41,61,0.58,0.8629,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.673,2026-07-04T21:31:49+00:00
1388,23,neutral,0,91,626,0.23,1.5822,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.701,2026-07-04T21:31:50+00:00
180,3,neutral,0,46,158,0.33,1.1335,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.438,2026-07-04T21:31:52+00:00
1730,28,mixed,132,132,181,0.76,1.0421,2,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.563,2026-07-04T21:31:52+00:00
157,2,gain,0,162,661,0.26,1.0609,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.528,2026-07-04T21:31:53+00:00
1686,28,neutral,0,132,181,0.76,1.0421,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.88,2026-07-04T21:31:55+00:00
1384,23,neutral,0,91,626,0.23,1.5822,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.805,2026-07-04T21:31:56+00:00
2321,38,mixed,183,183,609,0.38,1.2646,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.522,2026-07-04T21:31:56+00:00
229,3,mixed,46,46,158,0.33,1.1335,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.52,2026-07-04T21:31:57+00:00
1156,19,neutral,0,64,122,0.49,0.9341,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.043,2026-07-04T21:31:58+00:00
2378,39,gain,0,178,567,0.32,1.0193,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.654,2026-07-04T21:31:59+00:00
2178,36,neutral,0,98,227,0.47,1.0887,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.68,2026-07-04T21:31:59+00:00
348,5,mixed,162,162,381,0.46,1.0819,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.871,2026-07-04T21:32:00+00:00
482,8,neutral,0,62,263,0.33,1.3998,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.657,2026-07-04T21:32:01+00:00
772,12,mixed,164,164,541,0.38,1.2535,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.565,2026-07-04T21:32:02+00:00
1323,22,neutral,0,81,163,0.72,1.4489,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.563,2026-07-04T21:32:02+00:00
2336,38,mixed,183,183,609,0.38,1.2646,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.881,2026-07-04T21:32:03+00:00
1630,27,neutral,0,166,433,0.53,1.3825,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.55,2026-07-04T21:32:04+00:00
104,1,mixed,58,58,116,0.66,1.32,1,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,1.085,2026-07-04T21:32:05+00:00
1819,30,neutral,0,149,447,0.26,0.78,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.645,2026-07-04T21:32:06+00:00
745,12,gain,0,164,541,0.38,1.2535,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.662,2026-07-04T21:32:06+00:00
1256,20,mixed,186,186,266,0.63,0.901,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.583,2026-07-04T21:32:08+00:00
751,12,gain,0,164,541,0.38,1.2535,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.541,2026-07-04T21:32:09+00:00
883,14,mixed,81,81,201,0.68,1.6874,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.593,2026-07-04T21:32:09+00:00
2206,36,mixed,98,98,227,0.47,1.0887,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,5.088,2026-07-04T21:32:14+00:00
553,9,neutral,0,49,153,0.26,0.8118,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.628,2026-07-04T21:32:15+00:00
2407,3,dominant,0,46,58,1.0,1.2609,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.558,2026-07-04T21:32:16+00:00
2463,31,dominant,0,51,97,1.0,1.902,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.56,2026-07-04T21:32:16+00:00
481,8,neutral,0,62,263,0.33,1.3998,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.665,2026-07-04T21:32:17+00:00
395,6,gain,0,94,101,0.71,0.7629,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,5.058,2026-07-04T21:32:22+00:00
1036,17,neutral,0,117,362,0.42,1.2995,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.563,2026-07-04T21:32:23+00:00
2450,25,dominant,0,124,161,1.0,1.2984,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.556,2026-07-04T21:32:23+00:00
953,15,mixed,82,82,113,0.74,1.0198,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.596,2026-07-04T21:32:24+00:00
1924,32,neutral,0,131,236,0.57,1.0269,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.531,2026-07-04T21:32:25+00:00
2149,35,mixed,91,91,133,0.68,0.9938,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.767,2026-07-04T21:32:25+00:00
1718,28,gain,0,132,181,0.76,1.0421,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.746,2026-07-04T21:32:26+00:00
754,12,gain,0,164,541,0.38,1.2535,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.68,2026-07-04T21:32:27+00:00
926,15,gain,0,82,113,0.74,1.0198,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.765,2026-07-04T21:32:28+00:00
844,14,neutral,0,81,201,0.68,1.6874,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.873,2026-07-04T21:32:29+00:00
1295,21,gain,0,106,206,0.73,1.4187,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.573,2026-07-04T21:32:29+00:00
93,1,gain,0,58,116,0.66,1.32,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.617,2026-07-04T21:32:30+00:00
33,0,gain,0,186,984,0.26,1.3755,3,True,1,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.586,2026-07-04T21:32:31+00:00
1593,26,gain,0,59,151,0.36,0.9214,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.554,2026-07-04T21:32:31+00:00
601,10,neutral,0,111,278,0.58,1.4526,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.657,2026-07-04T21:32:32+00:00
1211,20,neutral,0,186,266,0.63,0.901,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.59,2026-07-04T21:32:33+00:00
526,8,mixed,62,62,263,0.33,1.3998,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.718,2026-07-04T21:32:33+00:00
159,2,gain,0,162,661,0.26,1.0609,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.719,2026-07-04T21:32:35+00:00
676,11,neutral,0,54,68,0.81,1.02,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.663,2026-07-04T21:32:36+00:00
1838,30,gain,0,149,447,0.26,0.78,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.971,2026-07-04T21:32:37+00:00
2279,37,mixed,151,151,252,0.68,1.1348,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.861,2026-07-04T21:32:38+00:00
110,1,mixed,58,58,116,0.66,1.32,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.969,2026-07-04T21:32:39+00:00
692,11,gain,0,54,68,0.81,1.02,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.692,2026-07-04T21:32:40+00:00
1417,23,gain,0,91,626,0.23,1.5822,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.562,2026-07-04T21:32:40+00:00
581,9,mixed,49,49,153,0.26,0.8118,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.449,2026-07-04T21:32:42+00:00
2229,37,neutral,0,151,252,0.68,1.1348,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.664,2026-07-04T21:32:42+00:00
336,5,gain,0,162,381,0.46,1.0819,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.552,2026-07-04T21:32:43+00:00
2332,38,mixed,183,183,609,0.38,1.2646,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.599,2026-07-04T21:32:44+00:00
1199,19,mixed,64,64,122,0.49,0.9341,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.903,2026-07-04T21:32:45+00:00
662,11,neutral,0,54,68,0.81,1.02,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,2.976,2026-07-04T21:32:48+00:00
2476,38,dominant,0,183,225,1.0,1.2295,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.587,2026-07-04T21:32:48+00:00
1069,17,mixed,117,117,362,0.42,1.2995,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.952,2026-07-04T21:32:49+00:00
2092,34,mixed,52,52,96,0.63,1.1631,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.547,2026-07-04T21:32:50+00:00
821,13,mixed,72,72,88,0.64,0.7822,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.55,2026-07-04T21:32:50+00:00
2230,37,neutral,0,151,252,0.68,1.1348,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.516,2026-07-04T21:32:51+00:00
163,2,mixed,162,162,661,0.26,1.0609,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.675,2026-07-04T21:32:52+00:00
2452,26,dominant,0,59,107,1.0,1.8136,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,1.425,2026-07-04T21:32:53+00:00
2431,15,dominant,0,82,111,1.0,1.3537,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.639,2026-07-04T21:32:54+00:00
1015,16,mixed,139,139,234,0.6,1.0101,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.765,2026-07-04T21:32:55+00:00
2224,37,neutral,0,151,252,0.68,1.1348,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.642,2026-07-04T21:32:55+00:00
560,9,gain,0,49,153,0.26,0.8118,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.743,2026-07-04T21:32:56+00:00
1181,19,mixed,64,64,122,0.49,0.9341,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.602,2026-07-04T21:32:57+00:00
2165,36,neutral,0,98,227,0.47,1.0887,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.766,2026-07-04T21:32:58+00:00
655,10,mixed,111,111,278,0.58,1.4526,3,False,1,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.558,2026-07-04T21:32:58+00:00
1034,17,neutral,0,117,362,0.42,1.2995,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.551,2026-07-04T21:32:59+00:00
499,8,neutral,0,62,263,0.33,1.3998,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.676,2026-07-04T21:33:00+00:00
2211,36,mixed,98,98,227,0.47,1.0887,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,3.557,2026-07-04T21:33:03+00:00
137,2,neutral,0,162,661,0.26,1.0609,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.826,2026-07-04T21:33:04+00:00
1486,24,mixed,168,168,214,0.76,0.9681,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.682,2026-07-04T21:33:05+00:00
71,1,neutral,0,58,116,0.66,1.32,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.599,2026-07-04T21:33:06+00:00
122,2,neutral,0,162,661,0.26,1.0609,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.619,2026-07-04T21:33:06+00:00
2221,37,neutral,0,151,252,0.68,1.1348,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.662,2026-07-04T21:33:07+00:00
769,12,mixed,164,164,541,0.38,1.2535,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.474,2026-07-04T21:33:07+00:00
608,10,neutral,0,111,278,0.58,1.4526,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.574,2026-07-04T21:33:08+00:00
1271,21,neutral,0,106,206,0.73,1.4187,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.554,2026-07-04T21:33:09+00:00
1561,26,neutral,0,59,151,0.36,0.9214,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.499,2026-07-04T21:33:09+00:00
768,12,mixed,164,164,541,0.38,1.2535,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.803,2026-07-04T21:33:10+00:00
232,3,mixed,46,46,158,0.33,1.1335,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.073,2026-07-04T21:33:11+00:00
1829,30,gain,0,149,447,0.26,0.78,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.526,2026-07-04T21:33:12+00:00
1872,31,neutral,0,51,151,0.29,0.8586,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.698,2026-07-04T21:33:13+00:00
1043,17,gain,0,117,362,0.42,1.2995,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.763,2026-07-04T21:33:13+00:00
349,5,mixed,162,162,381,0.46,1.0819,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.601,2026-07-04T21:33:14+00:00
88,1,gain,0,58,116,0.66,1.32,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.547,2026-07-04T21:33:15+00:00
2324,38,mixed,183,183,609,0.38,1.2646,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.05,2026-07-04T21:33:16+00:00
429,7,neutral,0,63,98,0.64,0.9956,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.661,2026-07-04T21:33:16+00:00
1867,31,neutral,0,51,151,0.29,0.8586,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.707,2026-07-04T21:33:17+00:00
1190,19,mixed,64,64,122,0.49,0.9341,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.713,2026-07-04T21:33:18+00:00
2355,39,neutral,0,178,567,0.32,1.0193,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.537,2026-07-04T21:33:19+00:00
2335,38,mixed,183,183,609,0.38,1.2646,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.539,2026-07-04T21:33:19+00:00
2186,36,gain,0,98,227,0.47,1.0887,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.242,2026-07-04T21:33:20+00:00
1196,19,mixed,64,64,122,0.49,0.9341,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.151,2026-07-04T21:33:22+00:00
1180,19,mixed,64,64,122,0.49,0.9341,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.659,2026-07-04T21:33:22+00:00
2136,35,gain,0,91,133,0.68,0.9938,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.51,2026-07-04T21:33:23+00:00
1240,20,mixed,186,186,266,0.63,0.901,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.568,2026-07-04T21:33:24+00:00
1758,29,neutral,0,79,81,0.83,0.851,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.744,2026-07-04T21:33:24+00:00
2153,35,mixed,91,91,133,0.68,0.9938,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.584,2026-07-04T21:33:25+00:00
2138,35,gain,0,91,133,0.68,0.9938,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.601,2026-07-04T21:33:26+00:00
1995,33,neutral,0,142,446,0.53,1.6646,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.654,2026-07-04T21:33:26+00:00
510,8,gain,0,62,263,0.33,1.3998,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.791,2026-07-04T21:33:27+00:00
447,7,gain,0,63,98,0.64,0.9956,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.56,2026-07-04T21:33:29+00:00
783,13,neutral,0,72,88,0.64,0.7822,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.617,2026-07-04T21:33:30+00:00
1166,19,gain,0,64,122,0.49,0.9341,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.514,2026-07-04T21:33:30+00:00
1536,25,gain,0,124,207,0.76,1.2687,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.522,2026-07-04T21:33:31+00:00
2140,35,mixed,91,91,133,0.68,0.9938,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.706,2026-07-04T21:33:31+00:00
698,11,gain,0,54,68,0.81,1.02,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.606,2026-07-04T21:33:32+00:00
2403,1,dominant,0,58,106,1.0,1.8276,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.116,2026-07-04T21:33:33+00:00
1333,22,neutral,0,81,163,0.72,1.4489,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.697,2026-07-04T21:33:34+00:00
2467,33,dominant,0,142,173,1.0,1.2183,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.549,2026-07-04T21:33:35+00:00
1634,27,neutral,0,166,433,0.53,1.3825,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.442,2026-07-04T21:33:36+00:00
1381,23,neutral,0,91,626,0.23,1.5822,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.088,2026-07-04T21:33:37+00:00
2409,4,dominant,0,29,62,1.0,2.1379,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.77,2026-07-04T21:33:38+00:00
2010,33,gain,0,142,446,0.53,1.6646,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.545,2026-07-04T21:33:39+00:00
1685,28,neutral,0,132,181,0.76,1.0421,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.525,2026-07-04T21:33:39+00:00
573,9,gain,0,49,153,0.26,0.8118,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.607,2026-07-04T21:33:40+00:00
275,4,gain,0,29,71,0.55,1.3466,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.706,2026-07-04T21:33:41+00:00
2094,34,mixed,52,52,96,0.63,1.1631,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.59,2026-07-04T21:33:41+00:00
1843,30,mixed,149,149,447,0.26,0.78,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.614,2026-07-04T21:33:42+00:00
2464,32,dominant,0,131,149,1.0,1.1374,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.641,2026-07-04T21:33:43+00:00
2427,13,dominant,0,72,100,1.0,1.3889,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.663,2026-07-04T21:33:43+00:00
1212,20,neutral,0,186,266,0.63,0.901,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,2.167,2026-07-04T21:33:46+00:00
436,7,neutral,0,63,98,0.64,0.9956,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.562,2026-07-04T21:33:46+00:00
1047,17,gain,0,117,362,0.42,1.2995,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T21:33:47+00:00
145,2,gain,0,162,661,0.26,1.0609,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.556,2026-07-04T21:33:47+00:00
291,4,mixed,29,29,71,0.55,1.3466,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.534,2026-07-04T21:33:48+00:00
817,13,gain,0,72,88,0.64,0.7822,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.528,2026-07-04T21:33:49+00:00
30,0,gain,0,186,984,0.26,1.3755,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.659,2026-07-04T21:33:49+00:00
1308,21,mixed,106,106,206,0.73,1.4187,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.721,2026-07-04T21:33:50+00:00
1435,23,mixed,91,91,626,0.23,1.5822,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.813,2026-07-04T21:33:51+00:00
1839,30,gain,0,149,447,0.26,0.78,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.667,2026-07-04T21:33:52+00:00
761,12,mixed,164,164,541,0.38,1.2535,0,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.494,2026-07-04T21:33:52+00:00
