instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note,latency_s,ts_utc
p1,40,4,risk,0,29,71,0.55,1.3466,0,True,B,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,393,39,risk,0,178,567,0.32,1.0193,1,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,3,0,risk,0,186,984,0.26,1.3755,1,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,154,15,risk,0,82,113,0.74,1.0198,2,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,129,12,risk,0,164,541,0.38,1.2535,4,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,203,20,risk,0,186,266,0.63,0.901,1,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,118,11,risk,0,54,68,0.81,1.02,4,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,137,13,risk,0,72,88,0.64,0.7822,3,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,95,9,risk,0,49,153,0.26,0.8118,2,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,33,3,risk,0,46,158,0.33,1.1335,1,False,A,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,321,32,risk,0,131,236,0.57,1.0269,0,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,91,9,risk,0,49,153,0.26,0.8118,0,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,73,7,risk,0,63,98,0.64,0.9956,1,False,A,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,86,8,risk,0,62,263,0.33,1.3998,3,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,25,2,risk,0,162,661,0.26,1.0609,2,False,A,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,197,19,risk,0,64,122,0.49,0.9341,3,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,155,15,risk,0,82,113,0.74,1.0198,2,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,135,13,risk,0,72,88,0.64,0.7822,2,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,185,18,risk,0,41,61,0.58,0.8629,2,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,92,9,risk,0,49,153,0.26,0.8118,1,True,B,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,370,37,risk,0,151,252,0.68,1.1348,0,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,398,39,risk,0,178,567,0.32,1.0193,4,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,140,14,risk,0,81,201,0.68,1.6874,0,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,243,24,risk,0,168,214,0.76,0.9681,1,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,253,25,risk,0,124,207,0.76,1.2687,1,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,352,35,risk,0,91,133,0.68,0.9938,1,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,303,30,risk,0,149,447,0.26,0.78,1,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,84,8,risk,0,62,263,0.33,1.3998,2,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,365,36,risk,0,98,227,0.47,1.0887,2,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,369,36,risk,0,98,227,0.47,1.0887,4,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,113,11,risk,0,54,68,0.81,1.02,1,False,A,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,186,18,risk,0,41,61,0.58,0.8629,3,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,341,34,risk,0,52,96,0.63,1.1631,0,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,313,31,risk,0,51,151,0.29,0.8586,1,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,143,14,risk,0,81,201,0.68,1.6874,1,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,72,7,risk,0,63,98,0.64,0.9956,1,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,170,17,risk,0,117,362,0.42,1.2995,0,True,B,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,181,18,risk,0,41,61,0.58,0.8629,0,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,1,0,risk,0,186,984,0.26,1.3755,0,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,105,10,risk,0,111,278,0.58,1.4526,2,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,11,1,risk,0,58,116,0.66,1.32,0,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,244,24,risk,0,168,214,0.76,0.9681,2,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,165,16,risk,0,139,234,0.6,1.0101,2,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,361,36,risk,0,98,227,0.47,1.0887,0,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,233,23,risk,0,91,626,0.23,1.5822,1,False,A,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,30,3,risk,0,46,158,0.33,1.1335,0,True,B,simulated-logprob,fewshot,0.39304,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,13,1,risk,0,58,116,0.66,1.32,1,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,347,34,risk,0,52,96,0.63,1.1631,3,False,A,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,119,11,risk,0,54,68,0.81,1.02,4,False,A,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,257,25,risk,0,124,207,0.76,1.2687,3,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,255,25,risk,0,124,207,0.76,1.2687,2,False,A,simulated-logprob,fewshot,0.81014,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,310,31,risk,0,51,151,0.29,0.8586,0,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,43,4,risk,0,29,71,0.55,1.3466,1,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,228,22,risk,0,81,163,0.72,1.4489,4,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,103,10,risk,0,111,278,0.58,1.4526,1,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,83,8,risk,0,62,263,0.33,1.3998,1,False,A,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,274,27,risk,0,166,433,0.53,1.3825,2,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,4,0,risk,0,186,984,0.26,1.3755,2,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,277,27,risk,0,166,433,0.53,1.3825,3,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,275,27,risk,0,166,433,0.53,1.3825,2,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,307,30,risk,0,149,447,0.26,0.78,3,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,325,32,risk,0,131,236,0.57,1.0269,2,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,306,30,risk,0,149,447,0.26,0.78,3,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,397,39,risk,0,178,567,0.32,1.0193,3,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,89,8,risk,0,62,263,0.33,1.3998,4,False,A,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,362,36,risk,0,98,227,0.47,1.0887,1,True,B,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,22,2,risk,0,162,661,0.26,1.0609,1,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,324,32,risk,0,131,236,0.57,1.0269,2,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,131,13,risk,0,72,88,0.64,0.7822,0,False,A,simulated-logprob,fewshot,0.35109,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,152,15,risk,0,82,113,0.74,1.0198,1,True,B,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,187,18,risk,0,41,61,0.58,0.8629,3,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,213,21,risk,0,106,206,0.73,1.4187,1,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,189,18,risk,0,41,61,0.58,0.8629,4,False,A,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,373,37,risk,0,151,252,0.68,1.1348,1,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,285,28,risk,0,132,181,0.76,1.0421,2,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,205,20,risk,0,186,266,0.63,0.901,2,False,A,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,270,27,risk,0,166,433,0.53,1.3825,0,True,B,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,110,11,risk,0,54,68,0.81,1.02,0,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,50,5,risk,0,162,381,0.46,1.0819,0,True,B,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,390,39,risk,0,178,567,0.32,1.0193,0,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,98,9,risk,0,49,153,0.26,0.8118,4,True,B,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,379,37,risk,0,151,252,0.68,1.1348,4,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,106,10,risk,0,111,278,0.58,1.4526,3,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,24,2,risk,0,162,661,0.26,1.0609,2,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,45,4,risk,0,29,71,0.55,1.3466,2,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,240,24,risk,0,168,214,0.76,0.9681,0,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,214,21,risk,0,106,206,0.73,1.4187,2,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,314,31,risk,0,51,151,0.29,0.8586,2,True,B,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,319,31,risk,0,51,151,0.29,0.8586,4,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,159,15,risk,0,82,113,0.74,1.0198,4,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,222,22,risk,0,81,163,0.72,1.4489,1,True,B,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,329,32,risk,0,131,236,0.57,1.0269,4,False,A,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,191,19,risk,0,64,122,0.49,0.9341,0,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,180,18,risk,0,41,61,0.58,0.8629,0,True,B,simulated-logprob,fewshot,0.42927,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,215,21,risk,0,106,206,0.73,1.4187,2,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,351,35,risk,0,91,133,0.68,0.9938,0,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,295,29,risk,0,79,81,0.83,0.851,2,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,116,11,risk,0,54,68,0.81,1.02,3,True,B,simulated-logprob,fewshot,0.64408,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,49,4,risk,0,29,71,0.55,1.3466,4,False,A,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,394,39,risk,0,178,567,0.32,1.0193,2,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,387,38,risk,0,183,609,0.38,1.2646,3,False,A,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,141,14,risk,0,81,201,0.68,1.6874,0,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,395,39,risk,0,178,567,0.32,1.0193,2,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,127,12,risk,0,164,541,0.38,1.2535,3,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,368,36,risk,0,98,227,0.47,1.0887,4,True,B,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,359,35,risk,0,91,133,0.68,0.9938,4,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,338,33,risk,0,142,446,0.53,1.6646,4,True,B,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,218,21,risk,0,106,206,0.73,1.4187,4,True,B,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,288,28,risk,0,132,181,0.76,1.0421,4,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,67,6,risk,0,94,101,0.71,0.7629,3,False,A,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,121,12,risk,0,164,541,0.38,1.2535,0,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,363,36,risk,0,98,227,0.47,1.0887,1,False,A,simulated-logprob,fewshot,0.5295,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,204,20,risk,0,186,266,0.63,0.901,2,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,242,24,risk,0,168,214,0.76,0.9681,1,True,B,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,16,1,risk,0,58,116,0.66,1.32,3,True,B,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,29,2,risk,0,162,661,0.26,1.0609,4,False,A,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,162,16,risk,0,139,234,0.6,1.0101,1,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,19,1,risk,0,58,116,0.66,1.32,4,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,199,19,risk,0,64,122,0.49,0.9341,4,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,5,0,risk,0,186,984,0.26,1.3755,2,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,144,14,risk,0,81,201,0.68,1.6874,2,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,108,10,risk,0,111,278,0.58,1.4526,4,True,B,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,301,30,risk,0,149,447,0.26,0.78,0,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,148,14,risk,0,81,201,0.68,1.6874,4,True,B,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,15,1,risk,0,58,116,0.66,1.32,2,False,A,simulated-logprob,fewshot,0.80017,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,20,2,risk,0,162,661,0.26,1.0609,0,True,B,simulated-logprob,fewshot,0.30303,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,193,19,risk,0,64,122,0.49,0.9341,1,False,A,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,63,6,risk,0,94,101,0.71,0.7629,1,False,A,simulated-logprob,fewshot,0.32601,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,167,16,risk,0,139,234,0.6,1.0101,3,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,357,35,risk,0,91,133,0.68,0.9938,3,False,A,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,58,5,risk,0,162,381,0.46,1.0819,4,True,B,simulated-logprob,fewshot,0.51439,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,309,30,risk,0,149,447,0.26,0.78,4,False,A,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,147,14,risk,0,81,201,0.68,1.6874,3,False,A,simulated-logprob,fewshot,0.89474,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,42,4,risk,0,29,71,0.55,1.3466,1,True,B,simulated-logprob,fewshot,0.73896,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,249,24,risk,0,168,214,0.76,0.9681,4,False,A,simulated-logprob,fewshot,0.59443,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,311,31,risk,0,51,151,0.29,0.8586,0,False,A,simulated-logprob,fewshot,0.23776,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,163,16,risk,0,139,234,0.6,1.0101,1,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,122,12,risk,0,164,541,0.38,1.2535,1,True,B,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,388,38,risk,0,183,609,0.38,1.2646,4,True,B,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,168,16,risk,0,139,234,0.6,1.0101,4,True,B,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,192,19,risk,0,64,122,0.49,0.9341,1,True,B,simulated-logprob,fewshot,0.43646,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,266,26,risk,0,59,151,0.36,0.9214,3,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,300,30,risk,0,149,447,0.26,0.78,0,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,282,28,risk,0,132,181,0.76,1.0421,1,True,B,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,219,21,risk,0,106,206,0.73,1.4187,4,False,A,simulated-logprob,fewshot,0.85551,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,101,10,risk,0,111,278,0.58,1.4526,0,False,A,simulated-logprob,fewshot,0.7971,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,123,12,risk,0,164,541,0.38,1.2535,1,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,82,8,risk,0,62,263,0.33,1.3998,1,True,B,simulated-logprob,fewshot,0.48785,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,268,26,risk,0,59,151,0.36,0.9214,4,True,B,simulated-logprob,fewshot,0.3154,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,151,15,risk,0,82,113,0.74,1.0198,0,False,A,simulated-logprob,fewshot,0.6456,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,171,17,risk,0,117,362,0.42,1.2995,0,False,A,simulated-logprob,fewshot,0.57566,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,375,37,risk,0,151,252,0.68,1.1348,2,False,A,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,6,0,risk,0,186,984,0.26,1.3755,3,True,B,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,326,32,risk,0,131,236,0.57,1.0269,3,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,227,22,risk,0,81,163,0.72,1.4489,3,False,A,simulated-logprob,fewshot,0.86092,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,279,27,risk,0,166,433,0.53,1.3825,4,False,A,simulated-logprob,fewshot,0.73404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,376,37,risk,0,151,252,0.68,1.1348,3,True,B,simulated-logprob,fewshot,0.71843,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,392,39,risk,0,178,567,0.32,1.0193,1,True,B,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,331,33,risk,0,142,446,0.53,1.6646,0,False,A,simulated-logprob,fewshot,0.80887,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,93,9,risk,0,49,153,0.26,0.8118,1,False,A,simulated-logprob,fewshot,0.20595,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,125,12,risk,0,164,541,0.38,1.2535,2,False,A,simulated-logprob,fewshot,0.50399,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,344,34,risk,0,52,96,0.63,1.1631,2,True,B,simulated-logprob,fewshot,0.71149,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,9,0,risk,0,186,984,0.26,1.3755,4,False,A,simulated-logprob,fewshot,0.39488,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,297,29,risk,0,79,81,0.83,0.851,3,False,A,simulated-logprob,fewshot,0.42404,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,161,16,risk,0,139,234,0.6,1.0101,0,False,A,simulated-logprob,fewshot,0.58509,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,386,38,risk,0,183,609,0.38,1.2646,3,True,B,simulated-logprob,fewshot,0.50848,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,289,28,risk,0,132,181,0.76,1.0421,4,False,A,simulated-logprob,fewshot,0.66746,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,356,35,risk,0,91,133,0.68,0.9938,3,True,B,simulated-logprob,fewshot,0.60854,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,304,30,risk,0,149,447,0.26,0.78,2,True,B,simulated-logprob,fewshot,0.19206,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,234,23,risk,0,91,626,0.23,1.5822,2,True,B,simulated-logprob,fewshot,0.40644,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,320,32,risk,0,131,236,0.57,1.0269,0,True,B,simulated-logprob,fewshot,0.57823,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,76,7,risk,0,63,98,0.64,0.9956,3,True,B,simulated-logprob,fewshot,0.59435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,202,20,risk,0,186,266,0.63,0.901,1,True,B,simulated-logprob,fewshot,0.49435,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
p1,399,39,risk,0,178,567,0.32,1.0193,4,False,A,simulated-logprob,fewshot,0.33305,0.9,0,simulated,0.0,2026-07-06T14:45:33+00:00
